51.241, 1.000, 3.972
51.321, 1.000, 3.986
51.401, 1.000, 3.972
51.480, 1.000, 3.972
51.559, 1.000, 3.972
51.639, 1.000, 3.986
51.719, 1.000, 3.958
51.798, 1.000, 3.972
51.877, 1.000, 3.972
51.957, 1.000, 3.958
51.821, 1.000, 1.514
51.851, 1.000, 2.708
51.905, 1.000, 2.708
51.959, 1.000, 2.708
52.014, 1.000, 2.694
52.068, 1.000, 2.694
52.121, 1.000, 2.694
52.175, 1.000, 2.681
52.229, 1.000, 2.681
52.283, 1.000, 2.681
52.336, 1.000, 2.681
52.390, 1.000, 2.681
52.443, 1.000, 2.681
52.497, 1.000, 2.681
52.551, 1.000, 2.681
52.604, 1.000, 2.667
52.658, 1.000, 2.681
52.711, 1.000, 2.667
52.764, 1.000, 2.681
52.818, 1.000, 2.667
52.871, 1.000, 2.667
52.925, 1.000, 2.667
52.978, 1.000, 2.667
53.031, 1.000, 2.667
53.085, 1.000, 2.667
53.138, 1.000, 2.653
53.191, 1.000, 2.667
53.244, 1.000, 2.653
53.298, 1.000, 2.653
53.351, 1.000, 2.653
53.404, 1.000, 2.653
53.457, 1.000, 2.653
53.510, 1.000, 2.653
53.563, 1.000, 2.653
53.616, 1.000, 2.653
53.669, 1.000, 2.639
53.722, 1.000, 2.653
53.775, 1.000, 2.639
53.828, 1.000, 2.639
53.880, 1.000, 2.639
53.933, 1.000, 2.639
53.986, 1.000, 2.653
54.039, 1.000, 2.639
54.092, 1.000, 2.625
54.144, 1.000, 2.639
54.197, 1.000, 2.639
54.250, 1.000, 2.625
54.302, 1.000, 2.625
54.355, 1.000, 2.639
54.408, 1.000, 2.625
54.460, 1.000, 2.625
54.513, 1.000, 2.625
54.565, 1.000, 2.625
54.617, 1.000, 2.625
54.670, 1.000, 2.611
54.722, 1.000, 2.625
54.775, 1.000, 2.625
54.827, 1.000, 2.611
54.879, 1.000, 2.611
54.932, 1.000, 2.625
54.984, 1.000, 2.611
55.036, 1.000, 2.611
55.089, 1.000, 2.611
55.141, 1.000, 2.611
55.193, 1.000, 2.611
55.245, 1.000, 2.597
55.297, 1.000, 2.611
55.349, 1.000, 2.611
55.402, 1.000, 2.597
55.454, 1.000, 2.611
55.506, 1.000, 2.597
55.558, 1.000, 2.611
55.610, 1.000, 2.583
55.662, 1.000, 2.611
55.714, 1.000, 2.597
55.766, 1.000, 2.583
55.818, 1.000, 2.597
55.869, 1.000, 2.611
55.922, 1.000, 2.583
